	Peak-level_FC	Interval-level_FC	Perm-scaled_FC	Average_Height_Parent	Peak_count	FC_centered
chr1-163000000	1.398676658877091	1.1423397592667193	1.0721149310040818	59.54950512247375	39	1.0888427211949403
chr1-164000000	1.2648595448648634	1.1189180603118132	1.0669268757199994	58.48083529978077	39	1.0835737187122125
chr1-165000000	1.1815462599677624	1.0463215193717526	0.9696091679673323	59.48563918477275	74	0.9847376008058716
chr1-166000000	1.046387674988377	0.958736594009565	0.7981811647323168	51.41188329944831	24	0.8106348734456473
chr1-167000000	1.3441593101171336	1.0019028994550045	1.0617181516966159	51.028502663006485	106	1.0782837250039234
chr1-168000000	1.285075994090611	1.083483409844124	0.9915707465959949	40.98610971717444	85	1.0070418373613446
chr1-169000000	1.059050056406112	0.9835361023979436	0.8233257025364645	61.8972139948993	73	0.8361717316444378
chr1-170000000	1.4703559904090993	1.1653478499434493	1.080619054182991	39.41829622038529	64	1.0974795308836445
chr1-171000000	1.277264936100529	1.073459276274211	1.0217688236494538	52.21601889198133	62	1.0377110832069818
chr1-172000000	1.308047838660091	1.109197250838393	1.0071523890866028	55.35088223938279	112	1.0228665941290456
chr1-173000000	1.300679361774244	1.1786453106346613	1.0223617053773009	52.12114008009743	75	1.0383132154366779
chr1-174000000	1.2128202924046754	0.9918852057403349	0.8976405997711676	55.21587717508043	67	0.9116461351718413
chr1-175000000	0.9681550982609374	0.8510602983158102	0.8090274386114706	37.17712759627969	31	0.8216503774964519
chr1-176000000	0.9981385041925919	0.8622617640805257	0.7075795564599853	44.73517556178481	14	0.7186196436945863
chr1-177000000	1.3070565525655284	1.114503705879411	1.0230148791092013	34.79191446240198	46	1.038976580382999
chr1-178000000	1.2170407101589844	0.9969318247269164	0.9372355531404021	46.50032564953379	120	0.9518588731212766
chr1-179000000	1.182746637203633	1.0195189201913932	0.9246942255093533	58.19651350438003	106	0.9391218680574637
chr1-180000000	1.2568210357782508	1.071810628959916	0.9850182195577892	35.63266634126321	141	1.0003870738050704
chr1-181000000	1.2153012514065786	1.115300192505318	1.0055379433900187	56.49221180694223	78	1.0212269588673262
chr1-182000000	1.2253776248432864	1.1004206529837446	0.9848643723785354	33.74597256703448	79	1.0002308262084159
chr1-183000000	1.4198621009675247	1.1492695010139757	1.12844588788446	60.82319701148658	148	1.1460525879763894
chr1-184000000	1.546844917216927	1.2526922813377557	1.254105470918086	49.87104518413942	99	1.2736727883651795
chr1-185000000	1.433960017817082	1.064121578876221	1.0709457115596805	55.46612787206099	85	1.0876552588765827
chr1-186000000	1.281471696089955	1.0018437293808597	0.9252244928036373	51.655303308664635	76	0.9396604089050649
chr1-187000000	1.3785953189743911	1.096822917871937	0.9772186434110558	27.55043294550089	30	0.9924658039204857
chr1-188000000	1.4703102667449286	1.1481051179941324	1.104361711501762	32.33022817905186	29	1.1215926356038242
chr1-189000000	1.7318273312715837	1.250088796638296	1.2316003669910243	18.668375202798703	27	1.2508165460985343
chr1-190000000	1.5145063504592462	1.2507539222766653	1.0768425206376757	29.305005691997643	29	1.093644073561626
chr1-191000000	1.3846927471465544	1.15751902040577	0.9758662619649549	23.421769593049266	19	0.9910923217953118
chr1-192000000	1.3086515277073583	0.9914644245453536	0.9596014369687449	48.17284248172391	74	0.9745737230924221
chr1-193000000	1.2763801584817442	1.0551283664771842	0.9804822714361378	63.49648934218022	51	0.9957803530579277
chr1-194000000	1.7108072221195587	0.9658555294872916	1.1088584341140073	22.07373160011764	26	1.1261595188212703
chr1-195000000	1.478818608837588	1.0139833906140876	0.9992093120559447	20.764424203582234	19	1.0147995843723372
chr1-196000000	1.6575100370546338	1.226784652312183	1.100773881975982	26.93457917965658	45	1.1179488265763953
chr1-197000000	1.6027616148507298	1.0911183254618857	1.1683194765389764	42.263501076644935	71	1.1865483086485473
chr1-198000000	1.376430449829401	1.0063471260059638	1.0375252390432494	52.869765545516714	66	1.0537133397911624
chr1-199000000	1.8767651730807247	1.3268534742507543	1.3412096018834754	28.565553173183318	66	1.3621359710380023
chr1-200000000	1.2787157175768007	1.0316421711113268	1.0033732846900496	40.22906573096699	135	1.019028525843802
chr1-201000000	1.205233513845082	1.0394742525817278	1.0124034889168676	59.66190671059248	305	1.0281996248173666
chr1-202000000	1.531114838127308	1.183520674934921	1.2729748828760383	43.238889477332584	193	1.292836612382072
chr1-203000000	1.3945279024715782	1.0730071011237925	1.1717528562851105	60.27301655750403	190	1.190035258076791
chr1-204000000	1.2958565819594203	1.125408174742923	1.097529126236424	35.7585529754334	177	1.1146534441813714
chr1-205000000	1.3203909941524277	1.1203998626833942	1.1046777101750829	42.59578525055928	234	1.1219135646809246
chr1-206000000	1.5381822348411849	1.1031046107020246	1.2612890331404398	45.31532046849686	177	1.2809684329009154
chr1-207000000	1.199585499370775	1.0039746068366988	0.9663063898358445	61.12916799494055	115	0.9813832907182168
chr1-208000000	1.250541910454953	1.0678003006831596	1.0448554485921608	42.15484194302484	92	1.0611579197343695
chr1-209000000	1.245975642577486	1.0259686418043423	1.0192070578649435	62.39402563377313	139	1.0351093471923012
chr1-210000000	1.1858123792131567	1.0226613256585926	0.9116031537590474	46.64861342511982	90	0.9258265414317897
chr1-211000000	1.4112852708651378	1.0915045701136483	1.14012007057445	57.32120465432353	125	1.1579089183755853
chr1-212000000	1.2483681503992559	1.0218277243212235	1.002698245635701	72.49638260837393	142	1.0183429544189537
chr1-213000000	1.469752627971063	1.1611474866466234	1.130049994937171	28.369388754084177	39	1.1476817232844163
chr1-214000000	1.2740364834015436	1.069972754498707	1.0034607354476477	52.56902466620855	121	1.0191173410613876
chr1-215000000	1.6095917209148345	1.2615627389771338	1.1689367995221505	33.87998915475615	76	1.1871752634809234
chr1-216000000	1.3161354852730198	1.2304613830462583	0.9955743608879186	37.18563382719307	30	1.0111079184820977
chr1-217000000	1.2370820312144128	1.1603592767807447	0.9272784588934277	29.745510832668828	28	0.9417464222248823
chr1-218000000	1.489458888812626	1.1282562536703051	1.119109079588553	45.67336754265675	102	1.136570101110294
chr1-219000000	1.470862406054663	1.0816676957808242	1.1260515215745017	38.19904980651283	87	1.1436208633048275
chr1-220000000	1.3259833789561482	0.9939571812678185	1.0372922380639242	45.78689365445931	75	1.0534767033886343
chr1-221000000	1.2438114823790452	0.9285655509655875	0.9600195918634321	55.31219587130871	92	0.9749984022944791
chr1-222000000	1.3123428488701006	1.0163149993767746	1.0014544481424572	64.47144574129597	92	1.0170797504396092
chr1-223000000	1.2639557829351256	1.0021741753382971	1.0620858527608665	49.80700473207191	148	1.0786571631641495
chr1-224000000	1.3246789436606417	1.0900749739280138	1.079134762183958	61.016040496516425	115	1.0959720800567436
chr1-225000000	1.3685518067223037	1.1075560822373458	1.0824362788103832	58.828759674776855	139	1.0993251089565654
chr1-226000000	1.374367729484731	1.1123451227461838	1.127330294386229	47.01035448861625	179	1.144919588308878
chr1-227000000	1.2424007004780167	1.037327412817517	0.994903210053716	40.15121692459365	110	1.0104262959437742
chr1-228000000	1.0687996758117193	1.012984218223332	0.9473865174073879	47.12481638514245	133	0.962168218915823
chr1-229000000	1.1678912252385834	1.0249429096460967	0.9107027693625181	37.51947538445119	95	0.9249121086894714
chr1-230000000	1.1516913864194143	0.9880178555719945	0.9436203797269974	53.12321507459052	134	0.9583433196613461
chr1-231000000	1.1396231504849923	0.9585612529329103	0.8874127260091714	47.3335669718153	102	0.9012586798934968
chr1-232000000	1.1350668563130257	0.8596557175102283	0.9091840447080233	30.51836365103314	48	0.9233696879678447
chr1-233000000	1.4077524032498963	1.030613603322307	1.0817557435372966	35.39960597365488	53	1.0986339555576263
chr1-234000000	1.2039487334768721	0.9321811067388673	1.0071042521014488	77.24193352690126	137	1.0228177060813286
chr1-235000000	1.4210844867398744	1.0443905244325378	1.136615316447364	71.29959613017546	125	1.1543494809398231
chr1-236000000	1.3418185429089162	1.1042362133523251	1.0598189847856696	38.61052876268745	71	1.0763549261340286
chr1-237000000	0.9293390012273427	0.7005678834643437	0.6756250083720103	48.82077008463484	11	0.6861665212834661
chr1-238000000	1.5862787294122782	1.1993596220899936	1.1532036055156876	31.306461324578954	42	1.171196590598305
chr1-239000000	1.1628042794791753	0.9437070944892298	0.8689593710117471	33.308860793349346	56	0.8825174044112555
chr1-240000000	1.4056162569387973	1.0820952417809069	1.0836471347637688	41.62262320710794	99	1.1005548574220818
chr1-241000000	1.1157081306373595	1.0185937323401602	0.869672948333375	51.90715254914064	89	0.8832421154009035
chr1-242000000	1.3394562945158368	1.3433442786833047	1.0935093939795237	20.755311829620478	6	1.1105709936133346
chr1-243000000	1.5623630283000784	1.173856798936696	1.1945162282033421	58.28875587946997	16	1.2131537979891183
chr1-244000000	1.4429284930090251	1.0696017818518848	1.1677724976326858	81.5887275371396	90	1.1859927954441898
chr1-245000000	1.3317678341997286	1.1511808370870795	1.0809524398658583	48.77040571018186	42	1.097818118253005
chr1-246000000	1.166895881603932	0.9622455341342417	0.8989562975130677	56.526990503381654	81	0.9129823612313169
chr1-247000000	0.9338304254718949	0.9271218576644372	0.8262423007600596	87.65024038572237	24	0.8391338364100503
chr1-248000000	0.978163556715321	0.8492971963671687	0.8400507586361818	145.18669364759273	23	0.8531577422568437
chr2-0	0.9094947882828066	0.9822503811437191	0.8001340624466974	52.106013887167805	31	0.8126182414596997
chr2-1000000	0.9946303089583489	0.8968567950936442	0.8479558831489623	51.44968100050664	124	0.8611862073373734
chr2-3000000	1.2965002310277502	0.985438081061582	1.0909408419079436	57.41652703189356	55	1.1079623654277995
chr2-5000000	0.7157530007614917	0.773276191157159	0.7591718628191831	124.5475514391364	6	0.7710169246430578
chr2-7000000	1.3574767338216844	1.1360676095817568	1.0731654760588094	18.374117845878544	2	1.0899096574935108
chr2-8000000	1.1696711418766652	1.0282585427137763	0.9675792895440322	35.83570221118052	76	0.9826760509829892
chr2-9000000	1.1583264057426002	1.0001863027804796	0.9650011264230104	77.66685727845112	208	0.980057661790565
chr2-10000000	1.2171870263654971	0.9928301981753217	1.0197208026940685	53.18370769263463	261	1.035631107781178
chr2-11000000	1.5350843966233834	1.1107356155460786	1.2492154838191922	44.62325635344044	145	1.2687065047090222
chr2-12000000	1.4519359628359285	1.13345400634989	1.158555887018592	45.218063956113006	101	1.176632381657353
chr2-13000000	1.1536483930894401	0.9070875837293042	0.8552726157240613	52.555109099990794	16	0.8686171000308137
chr2-14000000	0.1081296062194893	0.08298945585080379	0.0861951819890918	59.35362316850367	8	0.08754005172094605
chr2-15000000	1.0167800290651672	0.9664047024871681	0.7993075296510529	51.90663712744979	39	0.8117788125959271
chr2-16000000	0.42373042979396897	0.48011438386454597	0.390313750955999	55.81288288286328	6	0.3964036638429357
chr2-17000000	1.2064184212566056	1.0192679533979445	0.9459516179625395	49.425454881756494	77	0.9607109312958226
chr2-18000000	1.630992196794557	1.3641919011373516	1.2346602846950232	33.44505723180642	97	1.2539242065023815
chr2-19000000	1.4001681289602408	1.001382760469431	1.0912198539950888	65.29505356178514	100	1.1082457308314777
chr2-20000000	1.2072691873056052	1.000164618497866	1.006205554025386	63.19233174731029	217	1.0219049859704759
chr2-21000000	0.7621516330740729	0.6523004474888305	0.5767097105895981	32.63342028584736	4	0.5857078867746258
chr2-23000000	0.9654564801233472	0.8635417091476623	0.7891859977809095	42.26486041463402	115	0.8014993584204062
chr2-24000000	1.272811437490309	1.0087352520758468	1.0614828738384972	56.13855991737589	110	1.078044776197352
chr2-25000000	1.3802469383633806	1.131250659706729	1.11359477155947	39.627356739922206	157	1.1309697554885139
chr2-26000000	1.582161223109464	1.0705760458554563	1.283821769534197	39.388058147398574	230	1.3038527387728325
chr2-27000000	1.3555560278438281	1.0403753620801357	1.136181656907734	81.21196018676604	164	1.153909055179909
chr2-28000000	1.432990093378901	1.002447657441556	1.1658968252468787	53.60718322774447	180	1.184087857675326
chr2-29000000	1.1719735706208172	0.9419653302338534	0.9481019340917772	33.11513775027096	106	0.9628947979670907
chr2-30000000	1.1162646726693402	0.9259736301662831	0.8961977885321469	58.730725702724946	115	0.9101808123130368
chr2-31000000	1.1577443928336362	0.9820522863421474	0.8805406946115025	36.53557786614818	92	0.8942794268761295
chr2-32000000	1.3335499383237057	1.039373747742564	1.0257382073141244	58.209827489530475	65	1.0417423996133852
chr2-33000000	1.0896417633744462	0.958659805589995	0.830414498815827	55.45860941970793	75	0.8433711316412168
chr2-34000000	1.1879037182038683	1.2495575861094332	0.8000475887326304	44.73495099113593	4	0.8125304185300738
chr2-35000000	1.3480379317566242	1.034963356027619	0.8833803624285064	25.657904158261545	29	0.897163400920088
chr2-36000000	1.2780281010606744	1.0609231527115937	0.9706470176148838	45.06586986468747	127	0.9857916436157902
chr2-37000000	1.3371589813741673	1.0851430361850736	1.0750393489159404	60.57179848720907	134	1.0918127676563558
chr2-38000000	1.3645667824797436	1.1285937160258572	1.068197991339972	49.33498293551095	121	1.0848646670523387
